cve_id,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status,published_date
CVE-2025-67743,0.2,6.5,3.1,6.3,3.1,github,Analyzed,2025-12-23
CVE-2025-68146,0.2,6.5,3.1,6.3,3.1,github,Analyzed,2025-12-16
CVE-2025-69262,0.2,7.8,3.1,7.6,3.1,github,Analyzed,2026-01-07
CVE-2026-22251,0.2,5.5,3.1,5.3,3.1,github,Analyzed,2026-01-12
CVE-2026-22709,0.2,10.0,3.1,9.8,3.1,github,Analyzed,2026-01-26
CVE-2026-24048,0.2,3.7,3.1,3.5,3.1,github,Analyzed,2026-01-21
CVE-2026-24843,0.2,8.4,3.1,8.2,3.1,github,Analyzed,2026-02-04
CVE-2026-25628,0.2,8.8,3.1,8.6,3.1,github,Analyzed,2026-02-06
CVE-2026-30860,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2026-03-07
CVE-2026-31853,0.2,5.5,3.1,5.7,3.1,github,Analyzed,2026-03-11
CVE-2026-33054,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2026-03-20
CVE-2016-15057,0.1,9.9,3.1,10.0,3.1,apache.org,Analyzed,2026-01-26
CVE-2023-32191,0.1,9.9,3.1,10.0,3.1,suse,Deferred,2024-10-16
CVE-2024-13484,0.1,8.2,3.1,8.3,3.1,redhat,Deferred,2025-01-28
CVE-2024-21513,0.1,8.5,3.1,8.6,3.1,snyk,Modified,2024-07-15
CVE-2024-22030,0.1,8.0,3.1,8.1,3.1,suse,Deferred,2024-10-16
CVE-2024-27758,0.1,8.4,3.1,8.5,3.1,mitre,Deferred,2024-03-12
CVE-2024-29188,0.1,7.9,3.1,7.8,3.1,github,Deferred,2024-03-24
CVE-2024-29800,0.1,8.0,3.1,8.1,3.1,patchstack,Deferred,2024-05-14
CVE-2024-31989,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2024-05-21
CVE-2024-32971,0.1,9.0,3.1,9.1,3.1,github,Deferred,2024-05-02
CVE-2024-34001,0.1,8.4,3.1,8.5,3.1,puiterwijk,Analyzed,2024-05-31
CVE-2024-34066,0.1,8.4,3.1,8.5,3.1,github,Analyzed,2024-05-03
CVE-2024-34070,0.1,9.6,3.1,9.7,3.1,github,Deferred,2024-05-14
CVE-2024-34347,0.1,8.3,3.1,8.4,3.1,github,Deferred,2024-05-08
CVE-2024-34359,0.1,9.6,3.1,9.7,3.1,github,Deferred,2024-05-14
CVE-2024-3727,0.1,8.3,3.1,8.4,3.1,redhat,Deferred,2024-05-14
CVE-2024-37568,0.1,7.5,3.1,7.4,3.1,mitre,Modified,2024-06-09
CVE-2024-39401,0.1,8.4,3.1,8.5,3.1,adobe,Analyzed,2024-08-14
CVE-2024-39402,0.1,8.4,3.1,8.5,3.1,adobe,Analyzed,2024-08-14
CVE-2024-39930,0.1,9.9,3.1,10.0,3.1,mitre,Analyzed,2024-07-04
CVE-2024-39931,0.1,9.9,3.1,10.0,3.1,mitre,Analyzed,2024-07-04
CVE-2024-39932,0.1,9.9,3.1,10.0,3.1,mitre,Analyzed,2024-07-04
CVE-2024-41110,0.1,9.9,3.1,10.0,3.1,github,Deferred,2024-07-24
CVE-2024-43373,0.1,7.8,3.1,7.7,3.1,github,Analyzed,2024-08-15
CVE-2024-43383,0.1,8.1,3.1,8.0,3.1,apache,Analyzed,2024-10-31
CVE-2024-45244,0.1,5.3,3.1,5.4,3.1,mitre,Modified,2024-08-25
CVE-2024-45962,0.1,4.7,3.1,4.8,3.1,mitre,Analyzed,2024-10-02
CVE-2024-49375,0.1,9.0,3.1,9.1,3.1,github,Deferred,2025-01-14
CVE-2024-50702,0.1,5.3,3.1,5.4,3.1,mitre,Analyzed,2024-12-30
CVE-2024-53865,0.1,8.2,3.1,8.3,3.1,github,Deferred,2024-11-29
CVE-2024-54149,0.1,8.4,3.1,8.5,3.1,github,Analyzed,2024-12-09
CVE-2024-56373,0.1,8.4,3.1,8.5,3.1,apache,Analyzed,2026-02-24
CVE-2024-58267,0.1,8.0,3.1,8.1,3.1,suse,Deferred,2025-10-02
CVE-2024-6508,0.1,8.0,3.1,8.1,3.1,redhat,Deferred,2024-08-21
CVE-2025-10283,0.1,9.6,3.1,9.7,3.1,blacklanternsecurity,Deferred,2025-10-09
CVE-2025-10284,0.1,9.6,3.1,9.7,3.1,blacklanternsecurity,Deferred,2025-10-09
CVE-2025-12419,0.1,9.9,3.1,10.0,3.1,mattermost,Analyzed,2025-11-27
CVE-2025-12421,0.1,9.9,3.1,10.0,3.1,mattermost,Analyzed,2025-11-27
CVE-2025-12765,0.1,7.4,3.1,7.5,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed,2025-11-13
CVE-2025-23266,0.1,9.0,3.1,9.1,3.1,nvidia,Deferred,2025-07-17
CVE-2025-27407,0.1,9.0,3.1,9.1,3.1,github,Deferred,2025-03-12
CVE-2025-27616,0.1,8.5,3.1,8.6,3.1,github,Deferred,2025-03-10
CVE-2025-29783,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-03-19
CVE-2025-31119,0.1,7.6,3.1,7.7,3.1,github,Deferred,2025-04-03
CVE-2025-32445,0.1,9.9,3.1,10.0,3.1,github,Deferred,2025-04-15
CVE-2025-32973,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-04-30
CVE-2025-32974,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-04-30
CVE-2025-46558,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-04-30
CVE-2025-48958,0.1,5.4,3.1,5.5,3.1,github,Analyzed,2025-06-02
CVE-2025-49653,0.1,8.0,3.1,8.1,3.1,6f8de1f0-f67e-45a6-b68f-98777fdb759c,Deferred,2025-06-09
CVE-2025-4981,0.1,9.9,3.1,10.0,3.1,mattermost,Analyzed,2025-06-20
CVE-2025-5120,0.1,10.0,3.1,9.9,3.1,huntr,Analyzed,2025-07-27
CVE-2025-52903,0.1,8.0,3.1,8.1,3.1,github,Analyzed,2025-06-26
CVE-2025-52904,0.1,8.0,3.1,8.1,3.1,github,Analyzed,2025-06-26
CVE-2025-53547,0.1,8.6,3.1,8.5,3.1,github,Analyzed,2025-07-08
CVE-2025-53835,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-07-14
CVE-2025-54469,0.1,9.9,3.1,10.0,3.1,suse,Deferred,2025-10-30
CVE-2025-55073,0.1,5.3,3.1,5.4,3.1,mattermost,Analyzed,2025-11-14
CVE-2025-55190,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2025-09-04
CVE-2025-55205,0.1,9.0,3.1,9.1,3.1,github,Deferred,2025-08-18
CVE-2025-55296,0.1,5.4,3.1,5.5,3.1,github,Analyzed,2025-08-18
CVE-2025-55754,0.1,9.6,3.1,9.7,3.1,apache,Analyzed,2025-10-27
CVE-2025-59159,0.1,9.6,3.1,9.7,3.1,github,Deferred,2025-10-06
CVE-2025-59545,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2025-09-23
CVE-2025-6032,0.1,8.3,3.1,8.4,3.1,redhat,Deferred,2025-06-24
CVE-2025-61913,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2025-10-08
CVE-2025-62398,0.1,5.4,3.1,5.3,3.1,puiterwijk,Analyzed,2025-10-23
CVE-2025-62878,0.1,9.9,3.1,10.0,3.1,suse,Deferred,2026-02-25
CVE-2025-65013,0.1,6.1,3.1,6.2,3.1,github,Analyzed,2025-11-18
CVE-2025-6514,0.1,9.6,3.1,9.7,3.1,jfrog,Deferred,2025-07-09
CVE-2025-67164,0.1,9.9,3.1,10.0,3.1,mitre,Analyzed,2025-12-17
CVE-2025-67511,0.1,9.6,3.1,9.7,3.1,github,Analyzed,2025-12-11
CVE-2026-1470,0.1,9.9,3.1,10.0,3.1,jfrog,Analyzed,2026-01-27
CVE-2026-21877,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-01-08
CVE-2026-22039,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-01-27
CVE-2026-23535,0.1,8.0,3.1,8.1,3.1,github,Analyzed,2026-01-16
CVE-2026-23989,0.1,8.1,3.1,8.2,3.1,github,Analyzed,2026-02-06
CVE-2026-25130,0.1,9.6,3.1,9.7,3.1,github,Deferred,2026-01-30
CVE-2026-25592,0.1,9.9,3.1,10.0,3.1,github,Deferred,2026-02-06
CVE-2026-25967,0.1,7.5,3.1,7.4,3.1,github,Analyzed,2026-02-24
CVE-2026-26030,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-02-19
CVE-2026-27574,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-02-21
CVE-2026-27591,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-11
CVE-2026-27626,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-02-25
CVE-2026-28792,0.1,9.6,3.1,9.7,3.1,github,Modified,2026-03-12
CVE-2026-30887,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-10
CVE-2026-30921,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-10
CVE-2026-30929,0.1,7.8,3.1,7.7,3.1,github,Analyzed,2026-03-10
CVE-2026-30956,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-10
CVE-2026-30957,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-10
CVE-2026-32306,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-13
CVE-2026-32606,0.1,7.6,3.1,7.7,3.1,github,Awaiting Analysis,2026-03-18
CVE-2026-32731,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-18
CVE-2026-33309,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-24
CVE-2026-33682,0.1,4.8,3.1,4.7,3.1,github,Analyzed,2026-03-26
CVE-2026-33897,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-26
CVE-2026-33941,0.1,8.2,3.1,8.3,3.1,github,Analyzed,2026-03-27
CVE-2026-34156,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-03-31
CVE-2026-34448,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-03-31
CVE-2026-34449,0.1,9.6,3.1,9.7,3.1,github,Analyzed,2026-03-31
CVE-2026-34557,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-03-30
CVE-2026-34558,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-03-30
CVE-2026-34559,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34560,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34563,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34564,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34565,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34566,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34567,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34568,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-01
CVE-2026-34725,0.1,8.2,3.1,8.3,3.1,github,Awaiting Analysis,2026-04-02
CVE-2026-34940,0.1,8.8,3.1,8.7,3.1,github,Modified,2026-04-06
CVE-2026-35216,0.1,9.0,3.1,9.1,3.1,github,Analyzed,2026-04-03
CVE-2026-39842,0.1,9.9,3.1,10.0,3.1,github,Received,2026-04-15
CVE-2026-39846,0.1,9.0,3.1,9.1,3.1,github,Undergoing Analysis,2026-04-07
CVE-2026-39888,0.1,9.9,3.1,10.0,3.1,github,Analyzed,2026-04-08
CVE-2026-40088,0.1,9.6,3.1,9.7,3.1,github,Undergoing Analysis,2026-04-09
CVE-2026-4740,0.1,8.2,3.1,8.3,3.1,redhat,Awaiting Analysis,2026-04-07
CVE-2026-5412,0.1,9.9,3.1,10.0,3.1,ubuntu,Awaiting Analysis,2026-04-10
